VILLAVERDE,1705,LOS ANGELES,17073,73,49,6,7,0,3,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17073,73,59,4,4,1,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17073,73,66,5,5,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17073,73,76,1,5,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17073,73,77,2,1,0,1,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17073,73,78,0,2,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17073,73,84,5,6,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17073,73,91,3,7,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17073,73,92,2,4,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17073,73,94,0,5,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17073,73,95,1,0,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,3,6,2,1,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,16,5,6,1,2,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,18,3,6,1,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,22,3,3,2,3,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,24,2,2,1,1,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,30,2,1,1,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,33,5,4,5,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,34,2,9,3,1,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,43,2,4,1,2,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,45,1,5,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,46,6,6,2,2,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,49,7,3,1,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,50,5,3,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,51,3,2,0,1,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,55,5,12,2,1,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,56,10,8,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,57,8,6,0,0,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
VILLAVERDE,1705,LOS ANGELES,17074,74,63,6,3,1,2,2022-12-20T11:03:25.490+01:00,2022-12-01T00:00:00.000+01:00,2022-12-01T00:00:00.000+01:00
